% 1. Motion Testdata
%
% 2. Sources:
%	(a) Creator: Timo Sztyler
%	(b) Date: 1438939089287
%
@RELATION motion

@ATTRIBUTE id NUMERIC
@ATTRIBUTE subjectID NUMERIC
@ATTRIBUTE windowID NUMERIC
@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE sd_x NUMERIC
@ATTRIBUTE sd_y NUMERIC
@ATTRIBUTE sd_z NUMERIC
@ATTRIBUTE variance_x NUMERIC
@ATTRIBUTE variance_y NUMERIC
@ATTRIBUTE variance_z NUMERIC
@ATTRIBUTE median_x NUMERIC
@ATTRIBUTE median_y NUMERIC
@ATTRIBUTE median_z NUMERIC
@ATTRIBUTE iqr_x NUMERIC
@ATTRIBUTE iqr_y NUMERIC
@ATTRIBUTE iqr_z NUMERIC
@ATTRIBUTE mad_x NUMERIC
@ATTRIBUTE mad_y NUMERIC
@ATTRIBUTE mad_z NUMERIC
@ATTRIBUTE kurtosis_x NUMERIC
@ATTRIBUTE kurtosis_y NUMERIC
@ATTRIBUTE kurtosis_z NUMERIC
@ATTRIBUTE energy_x NUMERIC
@ATTRIBUTE energy_y NUMERIC
@ATTRIBUTE energy_z NUMERIC
@ATTRIBUTE entropyF_x NUMERIC
@ATTRIBUTE entropyF_y NUMERIC
@ATTRIBUTE entropyF_z NUMERIC
@ATTRIBUTE meanDC_x NUMERIC
@ATTRIBUTE meanDC_y NUMERIC
@ATTRIBUTE meanDC_z NUMERIC
@ATTRIBUTE cc_x NUMERIC
@ATTRIBUTE cc_y NUMERIC
@ATTRIBUTE cc_z NUMERIC
@ATTRIBUTE gravity_x NUMERIC
@ATTRIBUTE gravity_y NUMERIC
@ATTRIBUTE gravity_z NUMERIC
@ATTRIBUTE orientation_x NUMERIC
@ATTRIBUTE orientation_y NUMERIC
@ATTRIBUTE orientation_z NUMERIC
@ATTRIBUTE entropyT_x NUMERIC
@ATTRIBUTE entropyT_y NUMERIC
@ATTRIBUTE entropyT_z NUMERIC
@ATTRIBUTE orientationDZ NUMERIC
@ATTRIBUTE humanactivities STRING
@ATTRIBUTE humanpositions STRING
@ATTRIBUTE class {climbingdown,climbingup,jumping,lying,standing,sitting,running,walking}
@ATTRIBUTE deviceposition STRING

@DATA
32680,1,972,0.87763,1.51945,1.32907,0.51364,1.37381,1.05035,0.26383,1.88735,1.10323,0.83419,0.98547,1.27340,0.53588,1.49501,1.68883,0.35765,1.03438,0.87564,7.20230,4.32572,2.25481,45.23396,216.80623,146.60659,3.13549,3.13549,3.13549,19.72516,3.03317,9.59724,0.47314,0.18882,-0.44181,2.09650,9.33731,-0.61943,12.65472,93.79539,-16.46020,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32681,1,973,1.13730,2.21061,0.79208,0.89422,1.96057,0.63123,0.79963,3.84385,0.39845,1.01523,1.76783,0.64074,0.58853,1.96445,1.08254,0.53980,1.40859,0.52977,7.60968,5.78654,2.15510,108.16494,444.88234,50.23627,3.13549,3.13549,3.13549,3.27471,17.58822,11.51702,0.02726,0.26901,0.02740,2.06464,9.49166,-0.80369,12.27192,94.83986,-21.26909,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32682,1,974,1.11027,2.67474,1.08030,0.99207,2.02911,0.61472,0.98420,4.11728,0.37788,0.85830,2.50004,1.00842,0.95596,2.83834,0.89504,0.71472,1.56430,0.51798,5.40624,4.01074,2.34926,104.47757,562.77806,71.98335,3.13549,3.13549,3.13549,21.64635,31.19891,19.48444,0.08278,-0.12589,-0.14146,2.13230,9.47774,-0.66635,12.67927,94.02169,-17.35429,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32683,1,975,1.11571,1.56225,1.15677,0.64488,1.32579,0.83004,0.41587,1.75771,0.68897,1.25781,1.26798,1.00842,1.00876,1.70318,1.23353,0.56973,1.03886,0.67506,1.90219,3.45442,2.71877,61.57704,217.24176,105.05701,3.13549,3.13549,3.13549,33.67999,0.96125,0.80791,0.20230,0.07338,-0.36548,2.06037,9.37825,-0.60737,12.39086,93.70553,-16.42487,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32684,1,976,1.40717,2.08485,0.89990,1.07560,1.98865,0.79460,1.15691,3.95475,0.63139,1.06727,1.78657,0.68670,1.01910,1.78368,1.09885,0.76943,1.41136,0.63716,6.17811,5.16307,3.38905,162.46033,424.82484,63.95475,3.13549,3.13549,3.13549,1.47603,13.99377,22.07912,0.13882,0.41486,0.04335,1.91535,9.52592,-0.77455,11.36871,94.64849,-22.01804,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32685,1,977,1.01398,2.26381,1.12843,1.16745,2.01803,0.70336,1.36294,4.07245,0.49472,0.62211,2.04320,1.32991,0.78609,2.21588,1.13733,0.79179,1.46776,0.62089,6.92122,4.42381,1.77142,96.29493,474.01439,70.65394,3.13549,3.13549,3.13549,35.28017,8.86046,31.15777,0.29274,0.19816,-0.07036,2.06796,9.42235,-0.62477,12.37865,93.79356,-16.81055,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32686,1,978,1.01307,1.78213,1.29865,0.78867,1.33404,0.93750,0.62199,1.77967,0.87890,0.79407,1.66931,1.33476,1.34770,1.77821,1.18669,0.69598,1.05110,0.74379,2.15266,4.14722,3.50692,80.41498,250.33660,127.88146,3.13549,3.13549,3.13549,15.09959,17.20034,15.29399,0.51210,-0.20112,-0.62522,2.28770,9.35483,-0.45973,13.74182,92.81347,-11.36273,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32687,1,979,1.45835,2.10697,0.83566,0.95755,1.95033,0.92007,0.91690,3.80378,0.84654,1.48154,1.42037,0.60318,1.26085,2.17986,0.78394,0.74298,1.52290,0.62201,2.95937,3.62125,6.64899,153.77059,422.38246,64.95634,3.13549,3.13549,3.13549,13.76579,13.25476,26.07184,-0.09805,0.02018,-0.30492,2.06008,9.49492,-0.51994,12.24155,93.13438,-14.16497,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32688,1,980,0.92038,1.85003,0.91392,1.03093,1.87187,0.62419,1.06281,3.50391,0.38961,0.46486,1.17267,0.92517,1.16279,2.41824,0.95481,0.80736,1.46637,0.50267,4.12385,4.41570,2.78716,94.66011,357.62592,49.54433,3.13549,3.13549,3.13549,13.38827,2.84625,25.35283,-0.02232,-0.05663,-0.26815,2.00750,9.42097,-0.45888,12.02918,92.78859,-12.87563,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32689,1,981,0.71797,1.81172,1.40665,0.73941,1.41415,0.87716,0.54673,1.99981,0.76941,0.47279,1.85890,1.24642,0.59010,1.85743,0.64082,0.51777,1.06997,0.62468,6.74240,4.76239,4.27769,46.11533,265.85610,136.98135,3.13549,3.13549,3.13549,20.05707,18.84289,16.10154,0.71089,-0.26049,-0.28372,2.35716,9.38700,-0.19175,14.09602,91.17026,-4.65077,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32690,1,982,1.29010,1.48578,0.88822,0.65675,1.48578,1.00100,0.43133,2.20754,1.00199,1.39772,1.10237,0.46844,0.90892,1.93890,0.87741,0.50047,1.14941,0.72425,4.39373,5.11106,5.34236,100.51745,226.83690,81.78500,3.13549,3.13549,3.13549,19.66763,7.61113,22.10925,0.35481,0.20003,-0.50186,2.32822,9.32769,-0.21775,14.01486,91.33730,-5.34312,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32691,1,983,1.30268,1.84926,0.62542,0.68441,1.96179,0.62440,0.46842,3.84863,0.38988,1.39620,1.34071,0.35672,0.78408,2.52442,0.62833,0.50628,1.50052,0.49959,3.74877,4.72475,3.19663,102.34134,374.95368,37.42061,3.13549,3.13549,3.13549,21.64419,3.86302,11.61008,-0.33678,0.26323,0.49639,2.11059,9.41821,-0.51913,12.63109,93.15492,-13.81835,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32692,1,984,1.16498,2.22212,1.06033,0.84282,2.05366,0.69168,0.71035,4.21751,0.47842,1.08790,1.77594,1.06959,0.88056,2.78767,1.28154,0.62543,1.61939,0.60759,3.89509,3.44932,1.57264,105.28200,464.61761,73.09231,3.13549,3.13549,3.13549,9.29138,20.07182,21.50425,0.17775,-0.38301,0.41393,1.99037,9.44901,-0.41846,11.89510,92.53577,-11.87312,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32693,1,985,1.05223,1.54101,1.18495,0.66257,1.44365,0.92468,0.43900,2.08412,0.85502,1.08790,1.21873,1.01260,0.82709,1.90932,1.13100,0.48291,1.11085,0.69513,6.57241,4.08759,4.52560,72.41097,230.45530,116.90743,3.13549,3.13549,3.13549,18.97371,1.61663,2.12527,0.40422,-0.17873,-0.22357,1.91945,9.38041,-0.31310,11.56439,91.91171,-9.26446,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32694,1,986,1.17253,1.84768,0.95637,0.82340,1.72422,0.96246,0.67799,2.97292,0.92632,1.05573,1.85044,0.70362,0.74123,1.97325,1.10351,0.56851,1.24821,0.70621,5.33759,4.75290,5.25961,106.38712,329.77915,70.77610,3.13549,3.13549,3.13549,1.33870,4.39357,33.45269,0.01256,0.14708,0.04114,1.79990,9.51817,-0.48736,10.70826,92.93117,-15.15076,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32695,1,987,1.10674,1.70322,0.96167,0.81489,1.77489,0.75156,0.66404,3.15024,0.56484,0.91702,0.95166,0.92841,0.52045,2.10456,1.34960,0.54668,1.37738,0.67790,6.06648,4.69351,1.78078,94.99783,312.22607,70.16385,3.13549,3.13549,3.13549,11.52554,3.48914,17.92896,0.06320,-0.11527,0.17831,1.85793,9.46066,-0.52411,11.11062,93.17088,-15.75343,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32696,1,988,0.93502,1.53589,1.46800,0.79386,1.34152,1.02319,0.63022,1.79968,1.04693,0.79677,1.10957,1.45108,0.66655,1.71776,1.16429,0.53190,1.02229,0.73100,7.14723,5.55244,4.01470,71.36379,213.21577,165.79569,3.13549,3.13549,3.13549,17.28166,9.42248,3.15792,0.66894,-0.28463,-0.38720,2.11909,9.42558,-0.36466,12.67077,92.21559,-9.76408,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32697,1,989,1.18800,1.42283,1.14525,0.86352,1.32652,1.05254,0.74567,1.75967,1.10783,1.15513,1.13214,0.95186,1.41655,1.60035,1.00016,0.70045,0.97009,0.75103,3.85494,6.46250,5.19069,108.42316,191.79303,109.12607,3.13549,3.13549,3.13549,7.40993,1.85982,24.70868,0.66252,0.00811,-0.46236,2.09610,9.38213,-0.45660,12.59385,92.78619,-12.28886,3.87120,3.87120,3.87120,9,unknown,unknown,climbingup,chest
32698,1,990,1.61939,1.82969,0.70741,0.83626,1.60796,0.48719,0.69933,2.58552,0.23735,1.64042,1.34274,0.65647,1.01041,1.87822,0.84847,0.64876,1.28513,0.41975,2.66942,2.87535,1.75008,166.62632,304.08665,37.61692,3.13549,3.13549,3.13549,16.62719,11.45114,5.42185,0.39781,0.31992,0.33440,2.09583,9.39739,-0.70129,12.57249,94.26784,-18.50086,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32699,1,991,1.46025,2.25895,0.72317,0.93597,1.64098,0.45891,0.87604,2.69281,0.21060,1.37675,1.91806,0.67894,1.50060,2.73126,0.67939,0.76702,1.39014,0.37377,2.29519,2.04543,2.25360,118.54686,397.51281,38.61040,3.17805,3.17805,3.17805,43.65126,25.91260,2.95004,0.28692,0.34967,0.33306,2.38393,9.37825,-0.68004,14.26236,94.14741,-15.92138,3.91202,3.91202,3.91202,9,unknown,unknown,climbingup,chest
32700,1,992,1.13746,1.64950,0.97476,0.62793,1.15848,0.88612,0.39430,1.34208,0.78520,1.26357,1.31736,0.68064,1.07102,1.52343,0.76378,0.51864,0.93004,0.65284,2.27169,3.05051,4.52618,66.63666,208.22659,78.08396,3.13549,3.13549,3.13549,31.12203,10.53007,23.15703,0.01396,0.15429,-0.40533,2.49590,9.27886,-0.88161,15.05552,95.42753,-19.45438,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32701,1,993,1.36999,1.74761,0.94697,0.71649,1.60771,0.97820,0.51336,2.58474,0.95688,1.42635,1.03383,0.45462,1.00505,1.43428,1.07565,0.56997,1.13899,0.76815,2.94202,7.01129,3.60666,109.82019,291.36682,67.92061,3.13549,3.13549,3.13549,25.72999,3.06672,35.76787,0.03160,-0.04376,-0.10779,2.13716,9.29212,-1.18031,12.95258,97.23910,-28.91103,3.89182,3.89182,3.89182,5,unknown,unknown,climbingup,chest
32702,1,994,1.50838,1.88434,0.83923,1.01720,1.57460,0.77741,1.03469,2.47937,0.60437,1.26512,1.61901,0.50423,1.37340,1.45711,1.05969,0.82578,1.08334,0.63013,2.91433,6.88980,3.06277,152.07572,311.64811,66.65138,3.13549,3.13549,3.13549,30.01494,4.57883,6.82502,0.14012,-0.05695,0.53809,2.23370,9.27361,-1.38981,13.54268,98.52335,-31.88995,3.89182,3.89182,3.89182,5,unknown,unknown,climbingup,chest
32703,1,995,1.38263,1.49019,1.03765,0.97548,0.83519,0.69846,0.95156,0.69755,0.48784,1.02805,1.59173,0.91301,1.30256,1.31012,1.08149,0.79078,0.68971,0.58571,3.34915,2.00480,2.10412,144.81275,123.36998,64.14738,3.13549,3.13549,3.13549,5.88584,33.74065,26.35726,0.33817,-0.16061,0.11020,2.51837,9.16727,-1.29452,15.36097,98.03764,-27.20451,3.87120,3.87120,3.87120,5,unknown,unknown,climbingup,chest
32704,1,996,1.33461,0.83798,0.87040,0.66927,0.82277,0.53288,0.44792,0.67695,0.28396,1.31495,0.54067,0.81884,0.96640,1.22211,0.49640,0.53191,0.66644,0.39419,2.95472,2.91161,3.08859,24.73270,65.19058,29.92122,3.13549,3.13549,3.13549,64.74914,16.71626,33.32414,0.16244,-0.08309,-0.26682,2.00198,9.16150,-0.91102,12.32654,95.67880,-24.46830,3.89182,3.89182,3.89182,5,unknown,unknown,climbingup,chest
32705,1,997,1.54397,0.77290,0.75149,0.80746,0.71609,0.29855,0.65198,0.51279,0.08913,1.44907,0.59188,0.69014,0.93933,0.84798,0.36608,0.60440,0.55056,0.23649,4.09359,3.55628,3.73045,160.71262,41.96374,34.62050,3.17805,3.17805,3.17805,1.85859,27.88303,1.74947,0.28344,-0.02508,0.32802,1.57573,9.36696,-0.75301,9.54901,94.59613,-25.54222,3.91202,3.91202,3.91202,5,unknown,unknown,climbingup,chest
32706,1,998,1.38059,1.18868,0.93969,1.15577,0.78959,0.50978,1.33581,0.62344,0.25987,1.07654,1.11172,0.87065,1.90391,1.41407,0.85397,0.98229,0.69855,0.43206,2.33124,1.73081,1.94540,97.90429,103.26371,58.28991,3.13549,3.13549,3.13549,56.69759,10.42833,7.07061,0.32488,-0.54307,-0.30475,1.98439,9.39852,-0.75713,11.92226,94.60570,-20.88394,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32707,1,999,0.91861,1.41617,1.16032,0.97303,1.23880,0.66118,0.94679,1.53463,0.43715,0.36796,1.14168,1.29443,1.23002,1.68226,0.99077,0.80100,1.05442,0.56583,3.06531,2.68407,2.10474,92.23216,167.50445,68.07489,3.13549,3.13549,3.13549,3.19844,26.82426,33.60529,0.44879,-0.12996,-0.21439,2.39664,9.25527,-0.50224,14.51779,93.10612,-11.83559,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32708,1,1000,1.15002,1.75495,0.81832,0.88052,1.42829,0.68182,0.77531,2.04002,0.46488,1.09464,1.58487,0.56174,1.76784,2.29055,1.03893,0.76920,1.22975,0.55745,1.64110,1.93771,3.11893,54.10667,239.84449,56.33014,3.13549,3.13549,3.13549,50.10023,34.05921,10.49070,-0.01763,0.15441,-0.14154,2.02468,9.30003,-0.23046,12.28205,91.41956,-6.49388,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32709,1,1001,1.06222,1.61600,0.83005,0.77036,1.48109,0.58919,0.59345,2.19363,0.34715,1.00142,1.08670,0.62563,1.32595,1.76539,1.04444,0.65878,1.16931,0.50806,1.88351,3.29254,2.08676,62.55266,246.74366,43.54657,3.13549,3.13549,3.13549,35.03512,8.90657,21.62426,-0.05271,-0.07985,-0.24456,1.55321,9.40090,-0.17667,9.38158,91.07661,-6.48912,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32710,1,1002,0.96473,1.67122,1.19003,0.77634,1.42529,0.67928,0.60270,2.03146,0.46142,0.72147,1.18819,1.23252,1.38556,1.87139,0.88085,0.65269,1.13248,0.52873,2.19807,3.44634,2.81467,67.40284,243.19709,90.51017,3.13549,3.13549,3.13549,23.48739,17.23103,17.94503,0.34005,0.21026,-0.02225,1.28209,9.46915,0.06969,7.71075,89.57832,3.11137,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32711,1,1003,1.16820,2.00790,0.93181,0.72242,1.53841,0.77310,0.52189,2.36671,0.59768,0.98000,1.59962,0.76449,1.18212,2.19755,1.15453,0.61828,1.26058,0.64052,2.11698,2.74710,2.64094,85.94282,323.13983,73.23912,3.13549,3.13549,3.13549,21.31190,9.32693,7.28814,0.19154,0.36281,0.18208,0.99029,9.55146,0.14940,5.91923,89.10385,8.57951,3.87120,3.87120,3.87120,9,unknown,unknown,climbingup,chest
32712,1,1004,0.90942,1.75212,0.86413,0.64183,1.52200,0.63645,0.41194,2.31649,0.40507,0.70435,1.47753,0.73386,0.97262,1.43765,1.15806,0.51483,1.14403,0.54743,3.35105,3.54712,2.13938,62.10772,270.18127,56.91034,3.13549,3.13549,3.13549,9.88364,19.77197,11.30205,0.46316,0.10651,0.19600,0.84026,9.57402,0.15909,5.01570,89.04803,10.72097,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32713,1,1005,0.78070,1.38862,1.03844,0.56743,1.11006,0.66083,0.32198,1.23223,0.43669,0.57538,1.06358,0.95542,0.66308,1.13007,0.80591,0.45224,0.85038,0.50430,3.24030,3.61353,4.52471,47.16521,161.96258,69.48875,3.13549,3.13549,3.13549,7.14783,8.81518,20.48775,0.12176,-0.00368,0.19436,0.83074,9.58989,0.32941,4.95097,88.03267,21.62973,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32714,1,1006,1.18633,1.54511,0.98066,0.93129,1.32842,0.69321,0.86731,1.76471,0.48053,0.93906,1.14510,0.86860,1.34700,1.56588,0.81784,0.70551,1.02843,0.52662,5.96679,3.58982,4.21320,114.19281,206.74043,70.09938,3.13549,3.13549,3.13549,12.88947,19.30207,14.65200,0.37417,-0.01621,0.16972,0.90905,9.64470,0.44449,5.38441,87.36131,26.05689,3.89182,3.89182,3.89182,13,unknown,unknown,climbingup,chest
32715,1,1007,1.17062,1.60049,0.97425,0.97656,1.23022,0.73857,0.95367,1.51343,0.54548,0.99035,1.27274,0.78582,1.37423,1.42349,0.92194,0.72965,0.94787,0.55409,5.55495,4.04542,4.90422,109.81571,189.86603,71.00185,3.04452,3.04452,3.04452,7.13929,14.47082,4.47706,0.57599,0.18858,0.12707,0.94806,9.64559,0.54383,5.61351,86.77300,29.83982,3.80666,3.80666,3.80666,13,unknown,unknown,climbingup,chest
32716,1,1008,0.87793,1.71224,1.00172,0.62244,0.93438,0.87757,0.38744,0.87307,0.77013,0.79063,1.66725,0.73510,1.02099,1.56492,0.48087,0.53191,0.77674,0.60708,1.85409,1.90842,5.02519,24.55822,85.96411,39.86070,2.19722,2.19722,2.19722,6.16780,6.56388,4.04868,0.12129,0.26356,0.26421,0.86361,9.63549,0.62109,5.12160,86.31190,35.72304,2.99573,2.99573,2.99573,13,unknown,unknown,climbingup,chest
32717,1,1009,1.03544,1.76083,1.01153,0.90841,1.43341,0.68634,0.82520,2.05467,0.47106,0.77623,1.40299,0.95583,0.95412,1.50798,0.82904,0.65228,1.10007,0.52206,7.25185,3.80606,4.99748,198.41177,544.79702,157.36549,3.91202,3.91202,3.91202,14.23484,0.37803,8.21612,0.40349,0.23337,0.14188,0.99746,9.61777,0.58842,5.92100,86.49896,30.53720,4.63473,4.63473,4.63473,13,unknown,unknown,climbingup,chest
32718,1,1010,1.04066,1.75782,1.06054,0.85928,1.40272,0.71146,0.73836,1.96762,0.50617,0.81115,1.43221,0.96148,0.98339,1.74744,0.83797,0.62706,1.10376,0.54041,7.34061,3.56160,4.42799,237.68269,660.87373,213.18231,4.14313,4.14313,4.14313,6.00156,1.40544,2.89737,0.34566,0.21859,0.13944,1.01208,9.62396,0.60753,6.00330,86.38789,30.97552,4.85203,4.85203,4.85203,13,unknown,unknown,climbingup,chest
32719,1,1011,1.27966,1.88628,1.06754,0.93156,1.32241,0.68731,0.86780,1.74877,0.47240,1.13489,1.82036,1.00003,0.84210,1.96939,0.82980,0.64712,1.05430,0.50714,7.14343,2.53312,4.01767,127.34104,269.52439,81.93032,3.13549,3.13549,3.13549,0.53184,3.79130,2.13914,0.48427,0.17646,0.18712,1.08337,9.67280,0.69544,6.39059,85.88772,32.69729,3.87120,3.87120,3.87120,13,unknown,unknown,climbingup,chest
32720,1,1012,1.06574,1.74731,1.10116,0.94522,1.26509,0.75560,0.89343,1.60044,0.57094,0.84166,1.54680,1.00606,0.97816,1.94762,1.09171,0.64727,1.01771,0.58861,8.33862,2.92572,4.03191,104.86428,239.92644,92.06443,3.13549,3.13549,3.13549,2.15912,7.62061,4.38465,0.60201,0.16602,0.19149,1.10144,9.65582,0.79449,6.50760,85.29624,35.80367,3.89182,3.89182,3.89182,13,unknown,unknown,climbingup,chest
32721,1,1013,1.08189,1.76512,1.05588,0.89783,1.60214,0.79836,0.80611,2.56684,0.63738,0.85003,1.28320,0.83166,0.91845,2.27794,1.06307,0.62134,1.28956,0.63504,8.61856,3.41348,3.67148,104.26886,298.51258,89.78388,3.17805,3.17805,3.17805,0.74539,6.91608,11.35550,0.52425,0.21275,0.34265,0.99464,9.64095,0.73306,5.89026,85.65179,36.39080,3.91202,3.91202,3.91202,13,unknown,unknown,climbingup,chest
32722,1,1014,1.06029,1.56632,0.95519,0.93573,1.58856,0.55173,0.87560,2.52353,0.30440,0.85003,1.14083,0.91069,0.73181,1.72904,0.75661,0.63028,1.16531,0.44205,8.21072,4.41884,3.00192,97.03589,242.06043,57.11177,3.09104,3.09104,3.09104,4.33179,2.53948,10.24321,0.58421,0.20866,0.37118,1.00006,9.61719,0.65199,5.93666,86.12164,33.10223,3.82864,3.82864,3.82864,13,unknown,unknown,climbingup,chest
32723,1,1015,0.74977,1.53941,1.16272,0.54815,1.16475,0.77924,0.30047,1.35665,0.60722,0.64898,1.46926,1.09933,0.86805,1.53576,0.82920,0.44929,0.93306,0.51638,2.76506,2.84700,8.65860,43.32913,192.93506,101.54471,3.13549,3.13549,3.13549,7.95546,2.38146,1.75786,0.32505,0.40695,0.18629,1.09107,9.62248,0.70803,6.46903,85.79168,32.98088,3.89182,3.89182,3.89182,13,unknown,unknown,climbingup,chest
32724,1,1016,1.19327,2.00002,1.14644,1.37881,1.63223,0.93707,1.90111,2.66416,0.87809,0.89955,1.81360,0.88034,1.15918,2.58337,0.94991,0.85268,1.36680,0.68637,15.14842,2.36502,4.98448,170.39836,363.98552,84.10395,3.21888,3.21888,3.21888,23.28943,6.80296,41.97101,0.30813,0.48883,0.21756,1.18732,9.66272,0.48310,7.00518,87.13780,22.14057,3.95124,3.95124,3.95124,9,unknown,unknown,climbingup,chest
32725,1,1017,1.22269,1.48434,1.14606,1.44292,1.53511,1.09974,2.08203,2.35657,1.20943,0.77016,0.92008,0.81359,1.28764,1.42420,1.31193,0.95297,1.14934,0.84286,13.22698,4.27208,4.12228,179.24357,232.68252,108.40409,3.13549,3.13549,3.13549,15.52985,11.36992,31.80599,0.29654,0.30234,0.21149,1.39950,9.59718,0.14123,8.29662,89.15693,5.76230,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32726,1,1018,1.02184,1.47946,1.10638,0.82377,1.32225,1.01311,0.67860,1.74835,1.02639,0.74008,1.06627,0.83467,1.35671,1.15872,1.22157,0.71396,0.95340,0.74474,2.23844,4.57006,5.31770,78.67955,203.11355,113.90993,3.13549,3.13549,3.13549,21.99645,4.91827,10.64088,0.01361,0.15299,0.18653,1.23971,9.57109,-0.04187,7.38026,90.25062,-1.93414,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32727,1,1019,0.80063,1.69239,1.07952,0.72104,1.37934,0.58655,0.51990,1.90258,0.34404,0.53979,1.23114,1.09391,0.58777,1.57583,0.97763,0.55166,1.07834,0.48056,4.21123,3.34848,2.10646,59.18142,242.71391,67.34360,3.13549,3.13549,3.13549,6.28594,13.67100,22.57025,0.27809,0.27630,-0.04297,1.09274,9.56696,0.03772,6.51612,89.77411,1.97691,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32728,1,1020,0.69883,1.41601,0.92163,0.44017,0.98692,0.58146,0.19375,0.97401,0.33809,0.64154,1.20152,0.92916,0.60107,1.16915,1.00132,0.35842,0.76704,0.50191,2.85579,3.61976,1.86377,30.94899,153.49107,53.92370,3.13549,3.13549,3.13549,14.30347,6.67193,18.81812,0.26587,0.09216,-0.28709,1.08445,9.54488,0.23794,6.48191,88.57202,12.37503,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32729,1,1021,1.05590,1.43199,0.85375,0.89624,1.19798,0.67250,0.80324,1.43515,0.45225,0.82342,1.07185,0.74952,0.72504,1.14479,0.92563,0.59936,0.88151,0.51296,7.97336,4.84916,5.04934,97.60448,178.10900,59.02555,3.13549,3.13549,3.13549,8.73622,10.29156,9.92896,0.55033,0.33020,0.47987,1.10542,9.60532,0.29536,6.56494,88.23872,14.95969,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32730,1,1022,1.10243,1.27229,1.43571,1.01798,1.13497,0.83762,1.03628,1.28815,0.70161,0.72046,0.90990,1.32425,1.06717,0.55662,0.86213,0.77408,0.78074,0.63145,5.23936,5.85518,2.76605,109.67348,140.50086,135.07488,3.09104,3.09104,3.09104,0.89162,7.08041,2.40379,0.66049,0.29678,0.37642,1.12686,9.62938,0.43897,6.67456,87.38988,21.28358,3.82864,3.82864,3.82864,9,unknown,unknown,climbingup,chest
32731,1,1023,0.92015,1.18248,1.29021,0.63575,1.18676,0.89014,0.40418,1.40841,0.79235,0.78620,0.72337,1.36418,0.62384,1.00972,1.37394,0.46656,0.87605,0.73475,4.74683,5.07318,2.35493,56.63529,139.18038,108.02507,3.13549,3.13549,3.13549,19.44968,16.35485,29.85387,0.45161,-0.04593,0.16285,0.90237,9.64769,0.27002,5.34343,88.39683,16.65901,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
32732,1,1024,0.80077,1.13992,1.04093,0.55641,1.16492,0.71262,0.30960,1.35703,0.50782,0.77815,0.68206,1.27237,0.64041,0.86078,1.28353,0.40386,0.84404,0.65474,5.29794,5.58789,1.49763,52.05651,143.91588,86.06765,3.21888,3.21888,3.21888,2.04837,7.78296,7.70066,0.63267,-0.00193,0.04246,0.81466,9.63915,-0.04085,4.83094,90.24279,-2.87026,3.95124,3.95124,3.95124,9,unknown,unknown,climbingup,chest
32733,1,1025,0.99782,1.48734,1.25900,1.08597,1.39430,0.88739,1.17933,1.94408,0.78747,0.73133,0.99800,1.31001,0.83837,1.19987,1.17729,0.72135,1.03276,0.68672,9.31447,4.55455,4.35384,95.22660,214.11842,121.09036,3.13549,3.13549,3.13549,27.99818,5.86982,9.36759,0.44702,0.36768,0.04609,0.99494,9.64009,0.02281,5.89256,89.86441,1.31348,3.89182,3.89182,3.89182,9,unknown,unknown,climbingup,chest
